45;Loiret;;1231;487;595;541
45;Loiret;;1161;289;649;431
45;Loiret;;1773;399;981;631
45;Loiret;;782;172;397;307
45;Loiret;;842;157;421;355
45;Loiret;;180;44;92;79
45;Loiret;;45;7;26;11
45;Loiret;;310;88;145;134
45;Loiret;;2051;524;1061;808
45;Loiret;;21;3;13;7
45;Loiret;;712;197;400;261
45;Loiret;;4253;1252;2313;1582
45;Loiret;;8778;3876;5181;2807
45;Loiret;;141;21;72;64
45;Loiret;;421;74;225;171
45;Loiret;;1189;234;597;489
45;Loiret;;5540;2636;2784;2344
45;Loiret;;232;95;112;109
45;Loiret;;392;106;179;176
45;Loiret;;175;34;80;77
45;Loiret;;1012;281;538;399
45;Loiret;;5176;1656;2929;1854
45;Loiret;;330;87;155;152
45;Loiret;;2490;663;1359;920
45;Loiret;;1025;195;600;352
45;Loiret;;1735;515;835;761
45;Loiret;;79;23;39;38
45;Loiret;;873;207;511;308
45;Loiret;;1533;516;705;687
45;Loiret;;1551;451;780;657
45;Loiret;;1448;271;836;472
45;Loiret;;1835;459;999;691
45;Loiret;;913;204;509;338
45;Loiret;;1019;205;541;402
45;Loiret;;919;244;495;342
45;Loiret;;576;151;300;237
45;Loiret;;3416;1083;1879;1248
45;Loiret;;559;99;318;175
45;Loiret;;4835;2451;2673;1764
45;Loiret;;720;222;340;322
45;Loiret;;142;22;75;58
45;Loiret;;2550;789;1279;1084
45;Loiret;;705;173;336;294
45;Loiret;;90;12;43;40
45;Loiret;;11744;2874;8013;2845
45;Loiret;;44142;20241;29582;10830
45;Loiret;;2527;597;1359;992
45;Loiret;;81;25;40;38
45;Loiret;;330;56;175;125
45;Loiret;;652;126;364;241
45;Loiret;;2837;1251;1602;1033
45;Loiret;;1432;436;666;651
45;Loiret;;735;165;355;328
45;Loiret;;901;155;483;351
45;Loiret;;116;29;64;42
45;Loiret;;2070;736;1033;845
45;Loiret;;1091;298;512;492
45;Loiret;;595;132;275;245
45;Loiret;;2153;499;1394;570
45;Loiret;;1672;491;896;612
45;Loiret;;4868;1341;3014;1449
45;Loiret;;291;63;140;123
45;Loiret;;1978;436;1212;583
45;Loiret;;9630;3770;5841;2941
45;Loiret;;6626;3409;3887;2150
45;Loiret;;4646;1487;3051;1253
45;Loiret;;3344;992;2069;999
45;Loiret;;148;45;71;66
45;Loiret;;2670;659;1590;859
45;Loiret;;7924;3201;4374;2813
45;Loiret;;2039;571;1255;589
45;Loiret;;422;105;217;175
45;Loiret;;249;66;135;88
45;Loiret;;2362;1160;1159;1028
45;Loiret;;913;212;552;286
45;Loiret;;1407;363;689;600
45;Loiret;;241;46;116;104
45;Loiret;;2074;532;1039;872
45;Loiret;;130;35;66;56
45;Loiret;;1140;290;615;445
45;Loiret;;1210;273;612;484
45;Loiret;;169;38;80;71
45;Loiret;;3619;1244;1703;1648
45;Loiret;;1259;340;614;555
45;Loiret;;455;112;239;167
46;Lot;;327;117;164;107
46;Lot;;456;125;231;162
